obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4789',)",3750134201.25,11,3.73436999321,3767111117.72,3767111256.43,3750134201.25,0.0,internal_timestamp,22.7719993591,1541145401.25,33.2971000671,0,11.0023002625,1025.55652036,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4790',)",3750134201.31,11,3.73435997963,3767111117.72,3767111256.43,3750134201.31,0.0,internal_timestamp,22.7520008087,1541145401.31,33.2969017029,0,11.0024003983,1025.55625788,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4791',)",3750134201.37,11,3.73434996605,3767111117.72,3767111256.43,3750134201.37,0.0,internal_timestamp,22.732000351,1541145401.37,33.2966003418,0,11.0024995804,1025.55591542,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4792',)",3750134201.43,11,3.73435997963,3767111117.72,3767111256.43,3750134201.43,0.0,internal_timestamp,22.7089996338,1541145401.43,33.2965011597,0,11.0027999878,1025.55568094,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4793',)",3750134201.49,11,3.73440003395,3767111117.72,3767111256.43,3750134201.49,0.0,internal_timestamp,22.686000824,1541145401.49,33.2962989807,0,11.0033998489,1025.55531305,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4794',)",3750134201.56,11,3.73445010185,3767111117.72,3767111256.43,3750134201.56,0.0,internal_timestamp,22.6609992981,1541145401.56,33.2961997986,0,11.0040998459,1025.55499844,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4795',)",3750134201.62,11,3.73450994492,3767111117.72,3767111256.43,3750134201.62,0.0,internal_timestamp,22.6410007477,1541145401.62,33.2961006165,0,11.0048999786,1025.55468861,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4796',)",3750134201.73,11,3.73458003998,3767111117.72,3767111256.43,3750134201.73,0.0,internal_timestamp,22.6170005798,1541145401.73,33.2957000732,1,11.0060997009,1025.5540551,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4797',)",3750134201.74,11,3.7347099781,3767111117.72,3767111256.43,3750134201.74,0.0,internal_timestamp,22.5970001221,1541145401.74,33.2947998047,1,11.008600235,1025.55281933,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4798',)",3750134201.81,11,3.73495006561,3767111117.72,3767111256.43,3750134201.81,0.0,internal_timestamp,22.577999115,1541145401.81,33.2932014465,0,11.0129003525,1025.55072452,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4799',)",3750134201.87,11,3.73528003693,3767111117.72,3767111256.43,3750134201.87,0.0,internal_timestamp,22.5559997559,1541145401.87,33.2909011841,0,11.0191001892,1025.54773164,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4800',)",3750134201.93,11,3.73569011688,3767111117.72,3767111256.44,3750134201.93,0.0,internal_timestamp,22.5340003967,1541145401.93,33.2882003784,0,11.026599884,1025.54419526,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4801',)",3750134201.99,11,3.73611998558,3767111117.72,3767111256.44,3750134201.99,0.0,internal_timestamp,22.513999939,1541145401.99,33.2851982117,0,11.0345001221,1025.54036158,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4802',)",3750134202.06,11,3.73651003838,3767111117.72,3767111256.44,3750134202.06,0.0,internal_timestamp,22.4899997711,1541145402.06,33.2821998596,0,11.0420999527,1025.53656583,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4803',)",3750134202.12,11,3.73689007759,3767111117.72,3767111256.44,3750134202.12,0.0,internal_timestamp,22.4699993134,1541145402.12,33.2793998718,0,11.0494003296,1025.5329954,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4804',)",3750134202.18,11,3.73727989197,3767111117.72,3767111256.44,3750134202.18,0.0,internal_timestamp,22.4510002136,1541145402.18,33.2769012451,0,11.0564002991,1025.5297171,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4805',)",3750134202.25,11,3.73765993118,3767111117.72,3767111256.44,3750134202.25,0.0,internal_timestamp,22.4309997559,1541145402.25,33.2745018005,0,11.0631999969,1025.52654677,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4806',)",3750134202.31,11,3.73804998398,3767111117.72,3767111256.44,3750134202.31,0.0,internal_timestamp,22.408000946,1541145402.31,33.2723999023,0,11.0698003769,1025.52362958,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4807',)",3750134202.37,11,3.73844003677,3767111117.72,3767111256.44,3750134202.37,0.0,internal_timestamp,22.3880004883,1541145402.37,33.2700004578,0,11.0767002106,1025.52044059,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4808',)",3750134202.43,11,3.73882007599,3767111117.72,3767111256.44,3750134202.43,0.0,internal_timestamp,22.3659992218,1541145402.43,33.2675018311,0,11.0837001801,1025.51714711,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4809',)",3750134202.5,11,3.73919010162,3767111117.72,3767111256.44,3750134202.5,0.0,internal_timestamp,22.3460006714,1541145402.5,33.2648010254,0,11.0908002853,1025.51368707,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4810',)",3750134202.56,11,3.73956990242,3767111117.72,3767111256.44,3750134202.56,0.0,internal_timestamp,22.3239994049,1541145402.56,33.2621002197,0,11.0979003906,1025.51021757,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4811',)",3750134202.62,11,3.73992991447,3767111117.72,3767111256.44,3750134202.62,0.0,internal_timestamp,22.3029994965,1541145402.62,33.2593994141,0,11.1049003601,1025.50677008,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4812',)",3750134202.68,11,3.74025988579,3767111117.72,3767111256.44,3750134202.68,0.0,internal_timestamp,22.2849998474,1541145402.68,33.2569007874,0,11.1113004684,1025.50360031,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4813',)",3750134202.74,11,3.7405500412,3767111117.72,3767111256.44,3750134202.74,0.0,internal_timestamp,22.263999939,1541145402.74,33.254901886,0,11.1167001724,1025.50098442,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4814',)",3750134202.81,11,3.74078989029,3767111117.72,3767111256.44,3750134202.81,0.0,internal_timestamp,22.2430000305,1541145402.81,33.2533988953,0,11.1210002899,1025.49895088,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4815',)",3750134202.87,11,3.74098992348,3767111117.72,3767111256.44,3750134202.87,0.0,internal_timestamp,22.2259998322,1541145402.87,33.2523002625,0,11.1243000031,1025.49742887,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4816',)",3750134202.93,11,3.7411699295,3767111117.72,3767111256.44,3750134202.93,0.0,internal_timestamp,22.2070007324,1541145402.93,33.2513008118,0,11.1274003983,1025.49601058,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4817',)",3750134203.0,11,3.74135994911,3767111117.72,3767111256.44,3750134203.0,0.0,internal_timestamp,22.1849994659,1541145403.0,33.2501983643,0,11.1307001114,1025.49446285,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4818',)",3750134203.06,11,3.7415599823,3767111117.72,3767111256.44,3750134203.06,0.0,internal_timestamp,22.1660003662,1541145403.06,33.2487983704,0,11.1344995499,1025.49260762,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4819',)",3750134203.12,11,3.74175000191,3767111117.72,3767111256.44,3750134203.12,0.0,internal_timestamp,22.1450004578,1541145403.12,33.2472000122,0,11.138299942,1025.49058877,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4820',)",3750134203.18,11,3.74191999435,3767111117.72,3767111256.44,3750134203.18,0.0,internal_timestamp,22.1259994507,1541145403.18,33.2456016541,0,11.1420001984,1025.48859676,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4821',)",3750134203.24,11,3.74207997322,3767111117.72,3767111256.44,3750134203.24,0.0,internal_timestamp,22.1060009003,1541145403.24,33.2442016602,0,11.1452999115,1025.48682622,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4822',)",3750134203.31,11,3.74222993851,3767111117.72,3767111256.44,3750134203.31,0.0,internal_timestamp,22.0830001831,1541145403.31,33.2429008484,0,11.1483001709,1025.48517287,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4823',)",3750134203.37,11,3.74237990379,3767111117.72,3767111256.44,3750134203.37,0.0,internal_timestamp,22.0650005341,1541145403.37,33.2416992188,0,11.1513996124,1025.48360138,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4824',)",3750134203.43,11,3.74255990982,3767111117.72,3767111256.44,3750134203.43,0.0,internal_timestamp,22.0440006256,1541145403.43,33.240398407,0,11.154800415,1025.48188509,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4825',)",3750134203.49,11,3.74277997017,3767111117.72,3767111256.44,3750134203.49,0.0,internal_timestamp,22.0259990692,1541145403.49,33.238899231,0,11.1588001251,1025.47992055,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4826',)",3750134203.56,11,3.74302005768,3767111117.72,3767111256.44,3750134203.56,0.0,internal_timestamp,22.0039997101,1541145403.56,33.2375984192,0,11.1630001068,1025.47805619,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4827',)",3750134203.62,11,3.74325990677,3767111117.72,3767111256.44,3750134203.62,0.0,internal_timestamp,21.9829998016,1541145403.62,33.2363014221,0,11.1670999527,1025.47621713,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4828',)",3750134203.68,11,3.74345993996,3767111117.72,3767111256.44,3750134203.68,0.0,internal_timestamp,21.9619998932,1541145403.68,33.2350997925,0,11.1704998016,1025.47457771,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4829',)",3750134203.74,11,3.74360990524,3767111117.72,3767111256.44,3750134203.74,0.0,internal_timestamp,21.9409999847,1541145403.74,33.2341003418,0,11.1731996536,1025.47322107,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4830',)",3750134203.81,11,3.74370002747,3767111117.72,3767111256.44,3750134203.81,0.0,internal_timestamp,21.9230003357,1541145403.81,33.2332992554,0,11.1752004623,1025.47215767,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4831',)",3750134203.87,11,3.74376988411,3767111117.72,3767111256.44,3750134203.87,0.0,internal_timestamp,21.9060001373,1541145403.87,33.2326011658,0,11.1766996384,1025.4712689,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4832',)",3750134203.93,11,3.74383997917,3767111117.72,3767111256.44,3750134203.93,0.0,internal_timestamp,21.8869991302,1541145403.93,33.2321014404,0,11.1780004501,1025.47056097,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4833',)",3750134203.99,11,3.74391007423,3767111117.72,3767111256.44,3750134203.99,0.0,internal_timestamp,21.8689994812,1541145403.99,33.2314987183,0,11.1794996262,1025.46974183,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4834',)",3750134204.06,11,3.74399995804,3767111117.72,3767111256.44,3750134204.06,0.0,internal_timestamp,21.8470001221,1541145404.06,33.2308998108,0,11.1812000275,1025.46887146,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4835',)",3750134204.12,11,3.74411010742,3767111117.72,3767111256.44,3750134204.12,0.0,internal_timestamp,21.8250007629,1541145404.12,33.2302017212,0,11.1831998825,1025.46787016,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4836',)",3750134204.18,11,3.74423003197,3767111117.72,3767111256.44,3750134204.18,0.0,internal_timestamp,21.8080005646,1541145404.18,33.2293014526,0,11.1852998734,1025.46671616,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4837',)",3750134204.25,11,3.74435997009,3767111117.72,3767111256.44,3750134204.25,0.0,internal_timestamp,21.7849998474,1541145404.25,33.2285995483,0,11.1877002716,1025.46563536,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4838',)",3750134204.31,11,3.7444999218,3767111117.72,3767111256.44,3750134204.31,0.0,internal_timestamp,21.7660007477,1541145404.31,33.2276000977,0,11.190199852,1025.46432335,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4839',)",3750134204.37,11,3.74465990067,3767111117.72,3767111256.44,3750134204.37,0.0,internal_timestamp,21.7460002899,1541145404.37,33.226600647,0,11.1932001114,1025.46291682,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4840',)",3750134204.43,11,3.74483990669,3767111117.72,3767111256.44,3750134204.43,0.0,internal_timestamp,21.7240009308,1541145404.43,33.2254981995,0,11.1963996887,1025.46138527,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4841',)",3750134204.5,11,3.74504995346,3767111117.72,3767111256.44,3750134204.5,0.0,internal_timestamp,21.7059993744,1541145404.5,33.2243003845,0,11.1999998093,1025.45972553,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4842',)",3750134204.56,11,3.74524998665,3767111117.72,3767111256.44,3750134204.56,0.0,internal_timestamp,21.6840000153,1541145404.56,33.2229995728,0,11.2037000656,1025.45794953,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4843',)",3750134204.62,11,3.745470047,3767111117.72,3767111256.44,3750134204.62,0.0,internal_timestamp,21.6630001068,1541145404.62,33.2215995789,0,11.2075996399,1025.45606497,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4844',)",3750134204.68,11,3.74569010735,3767111117.72,3767111256.44,3750134204.68,0.0,internal_timestamp,21.642999649,1541145404.68,33.2201004028,0,11.2117004395,1025.45407146,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4845',)",3750134204.74,11,3.74591994286,3767111117.72,3767111256.44,3750134204.74,0.0,internal_timestamp,21.625,1541145404.74,33.2186012268,0,11.2159996033,1025.45205116,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4846',)",3750134204.81,11,3.74617004395,3767111117.72,3767111256.45,3750134204.81,0.0,internal_timestamp,21.6030006409,1541145404.81,33.216999054,0,11.2203998566,1025.44991438,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4847',)",3750134204.87,11,3.74641990662,3767111117.72,3767111256.45,3750134204.87,0.0,internal_timestamp,21.5809993744,1541145404.87,33.2154998779,0,11.2248001099,1025.44785752,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4848',)",3750134204.93,11,3.74664998055,3767111117.72,3767111256.45,3750134204.93,0.0,internal_timestamp,21.5599994659,1541145404.93,33.2140007019,0,11.2290000916,1025.44584106,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4849',)",3750134204.99,11,3.74686002731,3767111117.72,3767111256.45,3750134204.99,0.0,internal_timestamp,21.5380001068,1541145404.99,33.2126998901,0,11.23279953,1025.44404631,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4850',)",3750134205.06,11,3.74703001976,3767111117.72,3767111256.45,3750134205.06,0.0,internal_timestamp,21.5209999084,1541145405.06,33.2120018005,0,11.2354001999,1025.44295854,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4851',)",3750134205.12,11,3.74712991714,3767111117.72,3767111256.45,3750134205.12,0.0,internal_timestamp,21.4979991913,1541145405.12,33.2114982605,0,11.2370996475,1025.4421572,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4852',)",3750134205.18,11,3.74726009369,3767111117.72,3767111256.45,3750134205.18,0.0,internal_timestamp,21.4780006409,1541145405.18,33.211101532,0,11.2389001846,1025.44143423,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4853',)",3750134205.25,11,3.74746990204,3767111117.72,3767111256.45,3750134205.25,0.0,internal_timestamp,21.4549999237,1541145405.25,33.2104988098,0,11.241900444,1025.44032144,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4854',)",3750134205.31,11,3.74774003029,3767111117.72,3767111256.45,3750134205.31,0.0,internal_timestamp,21.4370002747,1541145405.31,33.2094993591,0,11.2459001541,1025.43874258,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4855',)",3750134205.44,11,3.74802994728,3767111117.72,3767111256.45,3750134205.44,0.0,internal_timestamp,21.4099998474,1541145405.44,33.2083015442,1,11.2504997253,1025.43686064,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4856',)",3750134205.44,11,3.74827003479,3767111117.72,3767111256.45,3750134205.44,0.0,internal_timestamp,21.3939990997,1541145405.44,33.2069015503,0,11.2545995712,1025.43496098,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4857',)",3750134205.49,11,3.74842000008,3767111117.72,3767111256.45,3750134205.49,0.0,internal_timestamp,21.3710002899,1541145405.49,33.2055015564,0,11.257900238,1025.43317367,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4858',)",3750134205.56,11,3.7485499382,3767111117.72,3767111256.45,3750134205.56,0.0,internal_timestamp,21.3519992828,1541145405.56,33.2042007446,0,11.2608003616,1025.43155365,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4859',)",3750134205.62,11,3.74868988991,3767111117.72,3767111256.45,3750134205.62,0.0,internal_timestamp,21.3320007324,1541145405.62,33.2028999329,0,11.2636995316,1025.42992922,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4860',)",3750134205.68,11,3.74882006645,3767111117.72,3767111256.45,3750134205.68,0.0,internal_timestamp,21.3069992065,1541145405.68,33.2019004822,0,11.2663002014,1025.42857033,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4861',)",3750134205.74,11,3.74895000458,3767111117.72,3767111256.45,3750134205.74,0.0,internal_timestamp,21.2880001068,1541145405.74,33.2010993958,0,11.2686004639,1025.42744687,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4862',)",3750134205.81,11,3.74906992912,3767111117.72,3767111256.45,3750134205.81,0.0,internal_timestamp,21.2649993896,1541145405.81,33.2005004883,0,11.2707004547,1025.42649866,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4863',)",3750134205.87,11,3.74920010567,3767111117.72,3767111256.45,3750134205.87,0.0,internal_timestamp,21.2460002899,1541145405.87,33.2000007629,0,11.272600174,1025.4256817,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4864',)",3750134205.93,11,3.74933004379,3767111117.72,3767111256.45,3750134205.93,0.0,internal_timestamp,21.2220001221,1541145405.93,33.1995010376,0,11.2747001648,1025.42480602,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4865',)",3750134205.99,11,3.74949002266,3767111117.72,3767111256.45,3750134205.99,0.0,internal_timestamp,21.1989994049,1541145405.99,33.1986999512,0,11.277299881,1025.42361032,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4866',)",3750134206.06,11,3.74966001511,3767111117.72,3767111256.45,3750134206.06,0.0,internal_timestamp,21.1760005951,1541145406.06,33.1972999573,0,11.2806997299,1025.4218045,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4867',)",3750134206.12,11,3.74986004829,3767111117.72,3767111256.45,3750134206.12,0.0,internal_timestamp,21.1529998779,1541145406.12,33.1954994202,0,11.2848997116,1025.41954272,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4868',)",3750134206.18,11,3.7500500679,3767111117.72,3767111256.45,3750134206.18,0.0,internal_timestamp,21.1319999695,1541145406.18,33.1934013367,0,11.2891998291,1025.41704039,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4869',)",3750134206.25,11,3.75024008751,3767111117.72,3767111256.45,3750134206.25,0.0,internal_timestamp,21.1119995117,1541145406.25,33.1917991638,0,11.2931995392,1025.41498225,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4870',)",3750134206.31,11,3.75043010712,3767111117.72,3767111256.45,3750134206.31,0.0,internal_timestamp,21.0900001526,1541145406.31,33.190700531,0,11.2964000702,1025.41345082,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4871',)",3750134206.37,11,3.75060009956,3767111117.72,3767111256.45,3750134206.37,0.0,internal_timestamp,21.0690002441,1541145406.37,33.1899986267,0,11.2990999222,1025.4123227,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4872',)",3750134206.43,11,3.75079011917,3767111117.72,3767111256.45,3750134206.43,0.0,internal_timestamp,21.0480003357,1541145406.43,33.1897010803,0,11.3015003204,1025.41156301,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4873',)",3750134206.5,11,3.75096011162,3767111117.72,3767111256.45,3750134206.5,0.0,internal_timestamp,21.0209999084,1541145406.5,33.1896018982,0,11.3035001755,1025.4110028,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4874',)",3750134206.56,11,3.7511100769,3767111117.72,3767111256.45,3750134206.56,0.0,internal_timestamp,20.9979991913,1541145406.56,33.1897010803,0,11.305100441,1025.41068702,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4875',)",3750134206.62,11,3.75120997429,3767111117.72,3767111256.45,3750134206.62,0.0,internal_timestamp,20.9720001221,1541145406.62,33.1898002625,0,11.3059997559,1025.41048435,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4876',)",3750134206.68,11,3.75127005577,3767111117.72,3767111256.45,3750134206.68,0.0,internal_timestamp,20.954000473,1541145406.68,33.1898994446,0,11.306599617,1025.41037187,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4877',)",3750134206.74,11,3.75130009651,3767111117.72,3767111256.45,3750134206.74,0.0,internal_timestamp,20.9330005646,1541145406.74,33.1896018982,0,11.307299614,1025.40991931,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4878',)",3750134206.81,11,3.75135993958,3767111117.72,3767111256.45,3750134206.81,0.0,internal_timestamp,20.9060001373,1541145406.81,33.1888999939,0,11.3086996078,1025.40899879,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4879',)",3750134206.87,11,3.75147008896,3767111117.72,3767111256.45,3750134206.87,0.0,internal_timestamp,20.8840007782,1541145406.87,33.1879005432,0,11.3111000061,1025.40768866,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4880',)",3750134206.93,11,3.75162005424,3767111117.72,3767111256.45,3750134206.93,0.0,internal_timestamp,20.8649997711,1541145406.93,33.1865997314,0,11.3142004013,1025.40603117,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4881',)",3750134207.0,11,3.75179004669,3767111117.72,3767111256.45,3750134207.0,0.0,internal_timestamp,20.8409996033,1541145407.0,33.1855010986,0,11.3172998428,1025.40450841,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4882',)",3750134207.06,11,3.75196003914,3767111117.72,3767111256.45,3750134207.06,0.0,internal_timestamp,20.8159999847,1541145407.06,33.1847000122,0,11.3199996948,1025.40328466,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4883',)",3750134207.12,11,3.75209999084,3767111117.72,3767111256.45,3750134207.12,0.0,internal_timestamp,20.795999527,1541145407.12,33.1838989258,0,11.3225002289,1025.40211943,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4884',)",3750134207.18,11,3.75225996971,3767111117.72,3767111256.45,3750134207.18,0.0,internal_timestamp,20.7709999084,1541145407.18,33.1828994751,0,11.3253002167,1025.40072323,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4885',)",3750134207.24,11,3.75247001648,3767111117.72,3767111256.45,3750134207.24,0.0,internal_timestamp,20.7469997406,1541145407.24,33.1815986633,0,11.3290996552,1025.39891636,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4886',)",3750134207.31,11,3.75273990631,3767111117.72,3767111256.45,3750134207.31,0.0,internal_timestamp,20.7250003815,1541145407.31,33.179901123,0,11.3339004517,1025.39662878,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4887',)",3750134207.37,11,3.7530400753,3767111117.72,3767111256.45,3750134207.37,0.0,internal_timestamp,20.702999115,1541145407.37,33.177898407,0,11.3394002914,1025.39397721,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4888',)",3750134207.43,11,3.75335001945,3767111117.72,3767111256.45,3750134207.43,0.0,internal_timestamp,20.6830005646,1541145407.43,33.1761016846,0,11.3449001312,1025.39149456,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4889',)",3750134207.49,11,3.75365996361,3767111117.72,3767111256.45,3750134207.49,0.0,internal_timestamp,20.658000946,1541145407.49,33.1743011475,0,11.3502998352,1025.38900427,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4890',)",3750134207.56,11,3.75397992134,3767111117.72,3767111256.45,3750134207.56,0.0,internal_timestamp,20.6340007782,1541145407.56,33.1726989746,0,11.3556003571,1025.38669041,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4891',)",3750134207.62,11,3.75428009033,3767111117.72,3767111256.45,3750134207.62,0.0,internal_timestamp,20.6089992523,1541145407.62,33.1712989807,0,11.3604001999,1025.38461968,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4892',)",3750134207.68,11,3.75453996658,3767111117.72,3767111256.45,3750134207.68,0.0,internal_timestamp,20.5849990845,1541145407.68,33.1698989868,0,11.3648004532,1025.3826257,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4893',)",3750134207.75,11,3.75472998619,3767111117.72,3767111256.45,3750134207.75,0.0,internal_timestamp,20.563999176,1541145407.75,33.1683006287,0,11.3687000275,1025.38058165,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4894',)",3750134207.81,11,3.75489997864,3767111117.72,3767111256.45,3750134207.81,0.0,internal_timestamp,20.5349998474,1541145407.81,33.1666984558,0,11.372300148,1025.37855272,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4895',)",3750134207.87,11,3.75506997108,3767111117.72,3767111256.46,3750134207.87,0.0,internal_timestamp,20.5170001984,1541145407.87,33.1650009155,0,11.3760995865,1025.37646302,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4896',)",3750134207.93,11,3.75525999069,3767111117.72,3767111256.46,3750134207.93,0.0,internal_timestamp,20.4909992218,1541145407.93,33.1636009216,0,11.3797998428,1025.37458641,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4897',)",3750134208.0,11,3.75546002388,3767111117.72,3767111256.46,3750134208.0,0.0,internal_timestamp,20.4689998627,1541145408.0,33.162399292,0,11.3832998276,1025.37291825,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4898',)",3750134208.06,11,3.75563001633,3767111117.72,3767111256.46,3750134208.06,0.0,internal_timestamp,20.4470005035,1541145408.06,33.1613006592,0,11.386300087,1025.37142072,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4899',)",3750134208.12,11,3.75577998161,3767111117.72,3767111256.46,3750134208.12,0.0,internal_timestamp,20.420999527,1541145408.12,33.1604995728,0,11.3888998032,1025.37020905,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
