obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('572',)",3655334922.99,2,34.2019004822,3724598756.16,3724598756.21,3655334922.99,0.0,internal_timestamp,390.170013428,985068,1446346122,6.62459993362,3.42019004822,33.9884994165,1028.47019018,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('573',)",3655334933.99,2,34.1866989136,3724598756.16,3724598756.21,3655334933.99,0.0,internal_timestamp,393.149993896,991873,1446346133,6.6045999527,3.41866989136,33.9900603084,1028.48788994,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('574',)",3655334944.99,2,34.1772994995,3724598756.16,3724598756.21,3655334944.99,0.0,internal_timestamp,396.149993896,987334,1446346144,6.5921998024,3.41772994995,33.9904969398,1028.50372473,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('575',)",3655334955.99,2,34.150100708,3724598756.16,3724598756.21,3655334955.99,0.0,internal_timestamp,399.200012207,993534,1446346155,6.56150007248,3.4150100708,33.9893508906,1028.5211196,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('576',)",3655334966.99,2,34.1119995117,3724598756.16,3724598756.21,3655334966.99,0.0,internal_timestamp,402.179992676,990670,1446346166,6.51370000839,3.41119995117,33.9931097808,1028.54444103,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('577',)",3655334978.02,2,34.0945014954,3724598756.16,3724598756.21,3655334978.02,0.0,internal_timestamp,405.190002441,20052,1446346178,6.49020004272,3.40945014954,33.9955701342,1028.56345937,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('578',)",3655334988.99,2,34.081199646,3724598756.16,3724598756.21,3655334988.99,0.0,internal_timestamp,408.220001221,989025,1446346188,6.47359991074,3.4081199646,33.9958239759,1028.57986322,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('579',)",3655334999.99,2,34.0112991333,3724598756.16,3724598756.21,3655334999.99,0.0,internal_timestamp,411.149993896,994986,1446346199,6.40119981766,3.40112991333,33.9887104641,1028.59779852,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('580',)",3655335010.99,2,33.9067993164,3724598756.16,3724598756.21,3655335010.99,0.0,internal_timestamp,414.100006104,991381,1446346210,6.27699995041,3.39067993164,33.9945205392,1028.63309662,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('581',)",3655335022.0,2,33.8684997559,3724598756.16,3724598756.21,3655335022.0,0.0,internal_timestamp,417.059997559,999380,1446346221,6.22739982605,3.38684997559,33.9997701983,1028.65762742,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('582',)",3655335033.0,2,33.8274993896,3724598756.16,3724598756.21,3655335033.0,0.0,internal_timestamp,420.059997559,996030,1446346232,6.18720006943,3.38274993896,33.9926025849,1028.6712645,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('583',)",3655335044.0,2,33.8208007812,3724598756.16,3724598756.21,3655335044.0,0.0,internal_timestamp,423.130004883,999993,1446346243,6.17080020905,3.38208007812,33.9999683075,1028.69338677,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('584',)",3655335055.01,2,33.8137016296,3724598756.16,3724598756.21,3655335055.01,0.0,internal_timestamp,426.190002441,6366,1446346255,6.16489982605,3.38137016296,33.9964230717,1028.70544006,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('585',)",3655335066.0,2,33.8053016663,3724598756.16,3724598756.21,3655335066.0,0.0,internal_timestamp,429.220001221,999470,1446346265,6.15129995346,3.38053016663,33.9991163303,1028.72331765,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('586',)",3655335077.0,2,33.7779998779,3724598756.16,3724598756.21,3655335077.0,0.0,internal_timestamp,432.269989014,3506,1446346277,6.11059999466,3.37779998779,34.0077065485,1028.74962953,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('587',)",3655335088.0,2,33.7728004456,3724598756.16,3724598756.21,3655335088.0,0.0,internal_timestamp,435.339996338,49,1446346288,6.09950017929,3.37728004456,34.0114661814,1028.76818464,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('588',)",3655335099.01,2,33.7784996033,3724598756.16,3724598756.21,3655335099.01,0.0,internal_timestamp,438.369995117,5440,1446346299,6.08300018311,3.37784996033,34.0328423816,1028.80115406,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('589',)",3655335110.0,2,33.7694015503,3724598756.16,3724598756.22,3655335110.0,0.0,internal_timestamp,441.329986572,1635,1446346310,6.06829977036,3.37694015503,34.0358960669,1028.81913862,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('590',)",3655335121.01,2,33.7449989319,3724598756.16,3724598756.22,3655335121.01,0.0,internal_timestamp,444.329986572,6584,1446346321,6.04040002823,3.37449989319,34.0349808124,1028.83597985,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('591',)",3655335132.0,2,33.6894989014,3724598756.16,3724598756.22,3655335132.0,0.0,internal_timestamp,447.260009766,1842,1446346332,5.95450019836,3.36894989014,34.0572650844,1028.87861693,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('592',)",3655335143.01,2,33.6593017578,3724598756.16,3724598756.22,3655335143.01,0.0,internal_timestamp,450.179992676,8610,1446346343,5.9186000824,3.36593017578,34.0578792351,1028.8973508,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('593',)",3655335154.01,2,33.6282997131,3724598756.16,3724598756.22,3655335154.01,0.0,internal_timestamp,453.119995117,13314,1446346354,5.87370014191,3.36282997131,34.0665980941,1028.92375841,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('594',)",3655335165.01,2,33.6161003113,3724598756.16,3724598756.22,3655335165.01,0.0,internal_timestamp,456.070007324,8574,1446346365,5.85629987717,3.36161003113,34.0688750834,1028.94143157,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('595',)",3655335176.01,2,33.6050987244,3724598756.16,3724598756.22,3655335176.01,0.0,internal_timestamp,458.980010986,13096,1446346376,5.84180021286,3.36050987244,34.0696073928,1028.95731355,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('596',)",3655335187.01,2,33.5997009277,3724598756.16,3724598756.22,3655335187.01,0.0,internal_timestamp,461.940002441,9287,1446346387,5.83389997482,3.35997009277,34.0699993086,1028.97226953,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('597',)",3655335198.02,2,33.5881996155,3724598756.16,3724598756.22,3655335198.02,0.0,internal_timestamp,464.869995117,16925,1446346398,5.81990003586,3.35881996155,34.0696546511,1028.98732648,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('598',)",3655335209.01,2,33.5728988647,3724598756.16,3724598756.22,3655335209.01,0.0,internal_timestamp,467.769989014,10546,1446346409,5.79990005493,3.35728988647,34.0710679398,1029.0044335,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('599',)",3655335220.02,2,33.557800293,3724598756.16,3724598756.22,3655335220.02,0.0,internal_timestamp,470.690002441,16920,1446346420,5.77950000763,3.3557800293,34.0730993529,1029.02217024,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('600',)",3655335231.01,2,33.5382995605,3724598756.16,3724598756.22,3655335231.01,0.0,internal_timestamp,473.609985352,13509,1446346431,5.75379991531,3.35382995605,34.0754899257,1029.04089604,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('601',)",3655335242.02,2,33.5222015381,3724598756.16,3724598756.22,3655335242.02,0.0,internal_timestamp,476.540008545,19387,1446346442,5.73190021515,3.35222015381,34.0778922872,1029.05916527,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('602',)",3655335253.02,2,33.5158996582,3724598756.16,3724598756.22,3655335253.02,0.0,internal_timestamp,479.559997559,15206,1446346453,5.72189998627,3.35158996582,34.0793417471,1029.07550598,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('603',)",3655335264.02,2,33.5024986267,3724598756.16,3724598756.22,3655335264.02,0.0,internal_timestamp,482.510009766,19216,1446346464,5.70819997787,3.35024986267,34.0765269033,1029.08866058,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('604',)",3655335275.02,2,33.4943008423,3724598756.16,3724598756.22,3655335275.02,0.0,internal_timestamp,485.529998779,23905,1446346475,5.69369983673,3.34943008423,34.0803615932,1029.10747852,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('605',)",3655335286.02,2,33.4782981873,3724598756.16,3724598756.22,3655335286.02,0.0,internal_timestamp,488.480010986,23555,1446346486,5.67399978638,3.34782981873,34.0806411127,1029.12386721,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('606',)",3655335297.03,2,33.456199646,3724598756.16,3724598756.22,3655335297.03,0.0,internal_timestamp,491.519989014,25829,1446346497,5.64459991455,3.3456199646,34.0837457667,1029.14418171,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('607',)",3655335308.02,2,33.4496994019,3724598756.16,3724598756.22,3655335308.02,0.0,internal_timestamp,494.519989014,23596,1446346508,5.63280010223,3.34496994019,34.0867912599,1029.16192255,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('608',)",3655335319.02,2,33.429599762,3724598756.16,3724598756.22,3655335319.02,0.0,internal_timestamp,497.519989014,18887,1446346519,5.61569976807,3.3429599762,34.0797776614,1029.17244405,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('609',)",3655335330.03,2,33.4248008728,3724598756.16,3724598756.22,3655335330.03,0.0,internal_timestamp,500.540008545,26180,1446346530,5.603099823,3.34248008728,34.0855455844,1029.19252544,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('610',)",3655335341.02,2,33.4207992554,3724598756.16,3724598756.22,3655335341.02,0.0,internal_timestamp,503.540008545,22965,1446346541,5.59609985352,3.34207992554,34.0865821258,1029.20804454,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('611',)",3655335352.03,2,33.4189987183,3724598756.16,3724598756.22,3655335352.03,0.0,internal_timestamp,506.579986572,28635,1446346552,5.59560012817,3.34189987183,34.0835391793,1029.21966655,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('612',)",3655335363.02,2,33.4071998596,3724598756.16,3724598756.22,3655335363.02,0.0,internal_timestamp,509.630004883,24998,1446346563,5.57700014114,3.34071998596,34.0874105184,1029.23917821,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('613',)",3655335374.03,2,33.4020004272,3724598756.16,3724598756.22,3655335374.03,0.0,internal_timestamp,512.659973145,29048,1446346574,5.57140016556,3.34020004272,34.0856619644,1029.25244596,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('614',)",3655335385.04,2,33.3967018127,3724598756.16,3724598756.22,3655335385.04,0.0,internal_timestamp,515.719970703,35860,1446346585,5.56349992752,3.33967018127,34.0861057399,1029.26788287,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('615',)",3655335396.03,2,33.39220047,3724598756.16,3724598756.22,3655335396.03,0.0,internal_timestamp,518.780029297,33078,1446346596,5.55429983139,3.339220047,34.0887648851,1029.28523683,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('616',)",3655335407.03,2,33.3925018311,3724598756.16,3724598756.22,3655335407.03,0.0,internal_timestamp,521.849975586,29001,1446346607,5.55369997025,3.33925018311,34.0881903562,1029.29894812,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('617',)",3655335418.04,2,33.3875007629,3724598756.16,3724598756.22,3655335418.04,0.0,internal_timestamp,524.820007324,36721,1446346618,5.54799985886,3.33875007629,34.0867966141,1029.31223187,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('618',)",3655335429.03,2,33.3815994263,3724598756.16,3724598756.22,3655335429.03,0.0,internal_timestamp,527.83001709,32212,1446346629,5.5391998291,3.33815994263,34.0874889062,1029.32775278,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('619',)",3655335440.03,2,33.3809013367,3724598756.16,3724598756.22,3655335440.03,0.0,internal_timestamp,530.840026855,30982,1446346640,5.53609991074,3.33809013367,34.0883332602,1029.3426368,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('620',)",3655335451.04,2,33.3796005249,3724598756.16,3724598756.22,3655335451.04,0.0,internal_timestamp,533.799987793,36127,1446346651,5.53399991989,3.33796005249,34.0875098599,1029.35584451,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('621',)",3655335462.03,2,33.3781013489,3724598756.16,3724598756.23,3655335462.03,0.0,internal_timestamp,536.820007324,34267,1446346662,5.53030014038,3.33781013489,34.088046021,1029.37061022,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('622',)",3655335473.04,2,33.3723983765,3724598756.16,3724598756.23,3655335473.04,0.0,internal_timestamp,539.859985352,42979,1446346673,5.52290010452,3.33723983765,34.0875358276,1029.38513416,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
